AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"Laura Fernandez Bidondo, Josefina Bompadre, Mariana Pergola, Vanesa Silvani, Roxana Colombo, Fabiana Bracamonte, Alicia Godeas",2012,Differential interaction between two Glomus intraradices strains and a   phosphate solubilizing bacterium in maize rhizosphere,PEDOBIOLOGIA,227-232,227-232,10.1016/j.pedobi.2012.04.001,"Arbuscular mycorrhizal (AM) fungi and phosphate solubilizing bacteria   (PSB) have a positive effect on plant productivity primarily through   increasing phosphate availability. In order to study the interaction   between AM fungi and PSB, we used Bacillus megateritum, a PSB isolated   from the sterilized surface of AM germinated spores, and two strains of   the AM fungus Gloms intraradices with different mycelial architecture. A   greenhouse experiment was designed with maize as host plant with the   addition of tribasic calcium phosphate. We tested the hypothesis that   PSB, intimately linked with AM fungi, could interact differentially with   the two AM strains. We concluded that inoculation with the PSB   positively affected maize mycorrhization. Insoluble phosphate alone did   not influence the AM extraradical mycelium (ERM) length and maize   mycorrhization when bacteria were not inoculated. The results provide   evidence that the adverse effect on infectivity for some AM strains   might be caused by solubilized phosphorus release to the rhizosphere by   PSB. Differences related to the mycelium architecture of each AM strain   were observed: the density of PSB in rhizosphere soil was significantly   higher only with the GA8 strain coinciding with the highest values of   maize biomass. The density of bacteria associated with GA8 mycelium   could be the result of the transfer of photosynthates through the   rhizosphere: this close contact would favor the persistence of the   intimate relationship between PSB and AM hyphae. In the bacteria-free   treatments. soil adherence was not significantly altered. Although the   highest development of ERM occurred with GA5, plants inoculated with GA8   showed the highest values for soil adherence. This may be due to the AM   mycelium which modifies bacterial persistence in the rhizosphere and   consequently soil adherence. Our results show that for potential   applications, some characteristics of the AM strains are key in the   selection of the AM fungi-PSB combinations. These include the tolerance   to soluble phosphorus, the rate of root colonization, and ERM   development that favors the persistence of bacteria in rhizosphere soil.   (C) 2012 Elsevier GmbH. All rights reserved.",1852,NO,RO,,,
"Earl D. McCoy, Joseph M. Styga, Carol E. Rizkalla, Henry R. Mushinsky",2012,TIME SINCE FIRE AFFECTS ECTOPARASITE PREVALENCE ON LIZARDS IN THE   FLORIDA SCRUB ECOSYSTEM,FIRE ECOLOGY,32-40,32-40,10.4996/fireecology.0803032,"Prevalence of parasites can be an indicator of individual and population   health of hosts. Populations of parasites can be affected by habitat   management practices, however, which in turn can affect prevalence on   hosts. We assessed the influence of varying fire histories on the   prevalence of ectoparasites, primarily chiggers (mite larvae of the   genus Eutrombicula), on the three most common lizard species resident in   the Florida scrub ecosystem. Few individuals of the Florida sand skink   (Plestiodon reynoldsi) harbored ectoparasites. The Florida scrub lizard   (Sceloporus woodi) and the six-lined racerunner (Aspidoscelis   sexlineata) had the highest prevalence of ectoparasites in recently   burned (within 3 years) plots. Change in habitat structure or increased   mobility of hosts following a recent burn may increase the host-parasite   encounter rate.",1853,NO,RO,,,
"Toshihiko Karasawa, Masako Takebe, Fumio Sato, Michio Komada, Kazunari Nagaoka, Makoto Takenaka, Yasufumi Urashima, Seiichi Nishimura, Shigeru Takahashi, Naoto Kato",2015,Trends of lettuce and carrot yields and soil enzyme activities during   transition from conventional to organic farming in an Andosol,SOIL SCIENCE AND PLANT NUTRITION,295-311,295-311,10.1080/00380768.2014.985577,"It has been reported that crop yields drop and then increase during the   first few years of organic farming, and these yield recoveries have been   attributed to gradual improvements in soil properties, such as soil   microbial activities to mineralize nitrogen (N) or to suppress plant   disease. To clarify whether yield increase during organic transition is   caused by improvement of soil microbial activities, we compared   identically managed organic and conventional plots of 1-year lettuce   (Lactuca sativa L.)-carrot (Daucus carota L.) rotation for 3 years   (organic plots: first 3years after switching from conventional to   organic management; conventional plots: managed in the same way as   organic plots for 3years but receiving chemical fertilizer, fungicide,   insecticide and herbicide) in an Andosol field. During organic   transition, yields of organic lettuce and carrots were lower than those   of conventional lettuce and carrots for only the first year. Yield drop   and recovery of lettuce were thought to be caused by changes in the   amount of N uptake, though yield fluctuation of carrots was mainly   caused by damage from insects. Although soil enzyme activities may be   responsible for N mineralization, various soil enzyme activities   promptly responded to organic amendment to become higher under organic   management than under conventional management even after the first   lettuce cropping (6months after switching to organic management; much   shorter than the period of organic transition). However, discriminant   analysis using activities of six soil enzymes (dehydrogenase,   beta-glucosidase, beta-galactosidase, alpha-glucosidase, cellulase and   protease) indicated that 18-24 months (a period close to that of the   organic transition) were needed for the pattern of various soil enzyme   activities to be in a steady state after switching to organic   management. The pattern of soil enzyme activities fluctuating to a   plateau during the second lettuce cropping seemed to show a tendency   similar to that of N uptake and yield of lettuce during organic   transition. Soil available N in organic plots also became higher than   that in conventional plots in the third year. These results suggested   that improved N uptake and yield of lettuce during organic transition in   an Andosol might be caused by either improvement in various soil enzyme   activities or accumulation of soil available N. Yield response of   carrots demanding less N was attributed not to N mineralization but to   damage from insects.",1854,NO,RO,,,
"Adrian Das, John Battles, Phillip J. van Mantgem, Nathan L. Stephenson",2008,Spatial elements of mortality risk in old-growth forests,ECOLOGY,1744-1756,1744-1756,10.1890/07-0524.1,"For many species of long-lived organisms, such as trees, survival   appears to be the most critical vital rate affecting population   persistence. However, methods commonly used to quantify tree death, such   as relating tree mortality risk solely to diameter growth, almost   certainly do not account for important spatial processes. Our goal in   this study was to detect and, if present, to quantify the relevance of   such processes. For this purpose, we examined purely spatial aspects of   mortality for four species, Abies concolor, Abies magnifica, Calocedrus   decurrens, and Pinus lambertiana, in an old-growth conifer forest in the   Sierra Nevada of California, USA. The analysis was performed using data   from nine fully mapped long-term monitoring plots.   In three cases, the results unequivocally supported the inclusion of   spatial information in models used to predict mortality. For Abies   concolor, our results suggested that growth rate may not always   adequately capture increased mortality risk due to competition. We also   found evidence of a facilitative effect for this species, with mortality   risk decreasing with proximity to conspecific neighbors. For Pinus   lambertiana, mortality risk increased with density of conspecific   neighbors, in keeping with a mechanism of increased pathogen or insect   pressure ( i.e., a Janzen-Connell type effect). Finally, we found that   models estimating risk of being crushed were strongly improved by the   inclusion of a simple index of spatial proximity.   Not only did spatial indices improve models, those improvements were   relevant for mortality prediction. For P. lambertiana, spatial factors   were important for estimation of mortality risk regardless of growth   rate. For A. concolor, although most of the population fell within   spatial conditions in which mortality risk was well described by growth,   trees that died occurred outside those conditions in a disproportionate   fashion. Furthermore, as stands of A. concolor become increasingly   dense, such spatial factors are likely to become increasingly important.   In general, models that fail to account for spatial pattern are at risk   of failure as conditions change.",1855,NO,RO,,,
"David A. Eads, Dean E. Biggins",2017,Paltry Past-Precipitation: Predisposing Prairie Dogs to Plague?,JOURNAL OF WILDLIFE MANAGEMENT,990-998,990-998,10.1002/jwmg.21281,"The plague bacterium Yersinia pestis was introduced to California in   1900 and spread rapidly as a sylvatic disease of mammalian hosts and   flea vectors, invading the Great Plains in the United States by the   1930s to 1940s. In grassland ecosystems, plague causes periodic,   devastating epizootics in colonies of blacktailed prairie dogs (Cynomys   ludovicianus), sciurid rodents that create and maintain subterranean   burrows. In doing so, plague inhibits prairie dogs from functioning as   keystone species of grassland communities. The rate at which fleas   transmit Y. pestis is thought to increase when fleas are abundant. Flea   densities can increase during droughts when vegetative production is   reduced and herbivorous prairie dogs are malnourished and have weakened   defenses against fleas. Epizootics of plague have erupted frequently in   prairie dogs during years in which precipitation was plentiful, and the   accompanying cool temperatures might have facilitated the rate at which   fleas transmitted Y. pestis. Together these observations evoke the   hypothesis that transitions from dry-to-wet years provide conditions for   plague epizootics in prairie dogs. Using generalized linear models, we   analyzed a 24-year dataset on the occurrence of plague epizootics in 42   colonies of prairie dogs from Colorado, USA, 1982-2005. Of the 33   epizootics observed, 52\% erupted during years with increased   precipitation in summer. For the years with increased summer   precipitation, if precipitation in the prior growing season declined   from themaximum of 502mmto the minimum of 200 mm, the prevalence of   plague epizootics was predicted to increase 3-fold. Thus, reduced   precipitation may have predisposed prairie dogs to plague epizootics   when moisture returned. Biologists sometimes assume dry conditions are   detrimental for plague. However, 48\% of epizootics occurred during   years in which precipitation was scarce in summer. In some cases, an   increased abundance of fleas during dry years might compensate for other   conditions that become less favorable for plague transmission. Global   warming is forecasted to amplify the hydrological cycle in the Great   Plains, causing an increased occurrence of prolonged droughts interceded   by brief periods of intense precipitation. Results herein suggest these   changes might affect plague cycles in prairie dogs. Both negative and   positive consequences of dry conditions should be considered when   managing plague. (C) 2017 The Wildlife Society.",1856,NO,RO,,,
"Charles Bradford Gottshall, Monica Cooper, Sarah M. Emery",2017,"Activity, diversity and function of arbuscular mycorrhizae vary with   changes in agricultural management intensity",AGRICULTURE ECOSYSTEMS \& ENVIRONMENT,142-149,142-149,10.1016/j.agee.2017.03.011,"Many beneficial soil microbes are sensitive to chemical and mechanical   disturbances associated with conventional row crop agriculture,   including arbuscular mycorrhizal (AM) fungi. AM fungi provide   agricultural benefits through multiple mechanisms including increasing   crop pathogen resistance, helping with crop nutrient acquisition, and   increasing soil carbon storage. Conversion to less intensive row crop   agricultural management systems such as biologically-based organic and   no-till may reduce the negative effects of conventional management to AM   fungi. In this study, AM fungus activity (via glomalin production),   spore diversity, community structure, and community stability were   surveyed over 20 years in no-till, biologically-based organic, and   conventionally managed plots at the W.K. Kellogg Biological Station Long   Term Ecological Research Site in Michigan, USA. A complementary   greenhouse experiment tested for direct effects of AM fungal inocula   from these different agricultural management treatments on growth of   corn and wheat plants. Soil glomalin increased in no-till and organic   management systems, most likely due to decreases in disturbance   associated with tillage and chemical inputs. No-till management slightly   increased AM fungus diversity and community stability. AM fungus   community structure significantly differed between conventional and   no-till treatments, with an indicator species analysis showing that   Acaulospora spp. were characteristic of conventional management, while   Glomus spp. and Gigaspora spp. were associated with no-till management.   AM fungal inocula from organically managed treatments increased wheat,   but not corn, growth. Overall, conversion from long-term conventional   row crop agricultural management to no-till or biologically-based   organic systems increased soil glomalin, but did not uniformly improve   AM fungus diversity or crop plant benefits. In the future, novel   agricultural systems combining organic management with conservation   tillage may further improve AM fungal benefits to soils and crops. (C)   2017 Published by Elsevier B.V.",1857,NO,RO,,,
"Waldemar Zangaro, Adrielly Pereira Ansanelo, Luis Eduardo Azevedo Marques Lescano, Ricardo de Almeida Alves, Artur Berbel Lirio Rondina, Marco Antonio Nogueira",2012,"Infection intensity, spore density and inoculum potential of arbuscular   mycorrhizal fungi decrease during secondary succession in tropical   Brazilian ecosystems",JOURNAL OF TROPICAL ECOLOGY,453-462,453-462,10.1017/S0266467412000399,"Little is known about the relationship involving arbuscular mycorrhizal   (AM) fungi and functional groups of plants that characterize different   phases of tropical succession. We appraised the AM infection intensity   of root cortex and spore density in the soil in sites over tropical   successional gradients (grassland. secondary forest and mature forest)   for several years in Araucaria. Atlantic and Pantanal ecosystems in   Brazil. The intensity of AM infection decreased with advancing   successional stages in all ecosystems and it was around 60-80\% in early   stages of succession, 37-56\% in secondary forests and 19-29\% in mature   forests. Similarly, the AM spore number also decreased with advancing   succession and was the highest in early stages (73-123 g(-1)).   intermediate in secondary forests (32-54 g(-1)) and lowest in the mature   forests (10-23 g(-1)). To verify whether such reductions influenced the   potential of AM inoculum in soil, seedlings of Heliocarpus popayanensis   (Malvaceae) were grown as test plants in soils obtained from five   grasslands. five young secondary forests, and live mature forests in the   Atlantic ecosystem. The soil inocula from the grasslands and secondary   forests were 7.6 and 5.7 times more effective in stimulating seedling   growth than inocula from the mature forests, respectively. Our results   show that plant species in grasslands and young secondary forests   stimulate the multiplication of AM fungi. leading to a higher potential   of the AM inoculum. In later-successional stages, plant investment in AM   fungi decreases and the potential of the AM inoculum is also reduced.",1858,NO,RO,,,
"Hilton G. T. Ndagurwa, John S. Dube, Donald Mlambo",2013,"The influence of mistletoes on nitrogen cycling in a semi-arid savanna,   south-west Zimbabwe",JOURNAL OF TROPICAL ECOLOGY,147-159,147-159,10.1017/S0266467413000096,"This study investigated the effects of mistletoe infection on N cycling   in a semi-arid savanna, south-west Zimbabwe. We established five plots   (10 x 10 m) which each included three large canopy-dominant Acacia   karroo trees infected by one of three mistletoes (Erianthemum ngamicum,   Plicosepalus kalachariensis and Viscum verrucosum) and non-infected A.   karroo trees. In each plot, we measured litterfall, litter quality (N,   phenolics, tannins and lignin), soil nutrient concentrations and N   transformations beneath tree canopies. Soil N, P and Ca were greatest   beneath trees infected by P. kalachariensis than beneath non-infected   trees. Litterfall and litter N returns were 1.5, 2 and 1.4 times more   beneath A. karroo trees infected by E. ngamicum, P. kalachariensis and   V. verrucosum, respectively. Mineral N increased with mistletoe   infection but did not exceed 20\%. Soil N transformations were greater   beneath trees infected by E. ngamicum (> 40\%), and lower beneath trees   infected by P. kalachariensis (< 50\%) and V. verrucosum (< 48\%) than   beneath non-infected A. karroo trees. Soil N transformations were   negatively correlated with condensed tannins, lignin and lignin : N. We   conclude that the improved N concentration can increase resource   heterogeneity, which may alter the ecosystem structure and functioning   in the semi-arid savanna.",1859,MAYBE,RO,yes,,
"Yigen Chen, Eric A. Schmelz, Felix Waeckers, John R. Ruberson",2008,"Cotton Plant, Gossypium hirsutum L., Defense in Response to Nitrogen   Fertilization",JOURNAL OF CHEMICAL ECOLOGY,1553-1564,1553-1564,10.1007/s10886-008-9560-x,"Plants respond to insect herbivory by producing dynamic changes in an   array of defense-related volatile and nonvolatile secondary metabolites.   A scaled response relative to herbivory levels and nutrient availability   would be adaptive, particularly under nutrient-limited conditions, in   minimizing the costs of expressed defensive pathways and synthesis. In   this study, we investigated effects of varying nitrogen (N)   fertilization (42, 112, 196, and 280 ppm N) on levels of cotton plant   (Gossypium hirsutum) phytohormones [jasmonic acid (JA) and salicylic   acid (SA)], terpenoid aldehydes (hemigossypolone, heliocides H(1), H(2),   H(3), and H(4)), and volatile production in response to beet armyworm   (Spodoptera exigua) herbivory. Additional bioassays assessed parasitoid   (Cotesia marginiventris) host-searching success in response to cotton   plants grown under various N fertilizer regimes. At low N input (42 ppm   N), herbivore damage resulted in significant increases in local leaf   tissue concentrations of JA and volatiles and in systemic accumulation   of terpenoid aldehydes. However, increased N fertilization of cotton   plants suppressed S. exigua-induced plant hormones and led to reduced   production of various terpenoid aldehydes in damaged mature leaves and   undamaged young leaves. While increased N fertilization significantly   diminished herbivore-induced leaf volatile concentrations, the   parasitism of S. exigua larvae by the parasitoid C. marginiventris in   field cages did not differ among N treatments. This suggests that,   despite significant N fertilization effects on herbivore-induced plant   defenses, at short range, the parasitoids were unable to differentiate   between S. exigua larvae feeding on physiologically different cotton   plants that share large constitutive volatile pools releasable when   damaged by herbivores.",1860,NO,RO,,,
"Vernon C. Bleich, Glen A. Sargeant, Brett P. Wiedmann",2018,Ecotypic variation in population dynamics of reintroduced bighorn sheep,JOURNAL OF WILDLIFE MANAGEMENT,8-18,8-18,10.1002/jwmg.21381,"Selection of bighorn sheep (Ovis canadensis) for translocation   historically has been motivated by preservation of subspecific purity   rather than by adaptation of source stocks to similar environments. Our   objective was to estimate cause-specific, annual, and age-specific   mortality of introduced bighorn sheep that originated at low elevations   in southern British Columbia, Canada (BC ecotype), or in the Missouri   River Breaks region of central Montana, USA (MT ecotype). In North   Dakota, USA, mortality was similar and typically low for adult female   bighorn sheep from Montana (0.090.029 [SE]) and British Columbia (0.08   +/- 0.017) during 2000-2016. Median life expectancy was 11 years for   females that reached adulthood (2 yrs old); however, mortality   accelerated with age and reached 86\% by age 16. Mortalities resulted   primarily from low rates of predation, disease, accidents, and unknown   natural causes (<0.04 [upper 90\% CI]). Similar survival rates of   female bighorn sheep from female bighorn sheep from British Columbia and   Montana, coupled with greater recruitment of bighorn sheep from Montana,   resulted in a greater projected rate of increase for the MT ecotype   (=1.21) than for the BC ecotype (1.02), and a more youthful age   structure. These results support translocation of bighorn sheep from   areas that are environmentally similar to areas that will be stocked.   Potential benefits include more rapid population growth, greater   resilience to and more rapid recovery from density-independent losses,   an increased possibility that rapidly growing populations will expand   into adjacent habitat, increased hunter opportunity, increased   connectivity among herds, and a more complete restoration of ecosystem   processes. (c) 2017 The Wildlife Society.   In North Dakota, bighorn sheep adapted to similar habitat in Montana   have accomplished greater rates of increase, because of similar survival   and greater recruitment, than bighorn from dissimilar habitat in British   Columbia. Selecting source stock that are well-adapted to local   environmental conditions, rather than to maintain taxonomic purity, may   help improve demographic performance of translocated bighorn sheep.",1861,NO,RO,,,
"Matty P. Berg, E. Toby Kiers, Gerard Driessen, Marcel van der Heijden, Bob W. Kooi, Frans Kuenen, Maartje Liefting, Herman A. Verhoef, Jacintha Ellers",2010,Adapt or disperse: understanding species persistence in a changing world,GLOBAL CHANGE BIOLOGY,587-598,587-598,10.1111/j.1365-2486.2009.02014.x,"The majority of studies on environmental change focus on the response of   single species and neglect fundamental biotic interactions, such as   mutualism, competition, predation, and parasitism, which complicate   patterns of species persistence. Under global warming, disruption of   community interactions can arise when species differ in their   sensitivity to rising temperature, leading to mismatched phenologies   and/or dispersal patterns. To study species persistence under global   climate change, it is critical to consider the ecology and evolution of   multispecies interactions; however, the sheer number of potential   interactions makes a full study of all interactions unfeasible. One   mechanistic approach to solving the problem of complicated community   context to global change is to (i) define strategy groups of species   based on life-history traits, trophic position, or location in the   ecosystem, (ii) identify species involved in key interactions within   these groups, and (iii) determine from the interactions of these key   species which traits to study in order to understand the response to   global warming. We review the importance of multispecies interactions   looking at two trait categories: thermal sensitivity of metabolic rate   and associated life-history traits and dispersal traits of species. A   survey of published literature shows pronounced and consistent   differences among trophic groups in thermal sensitivity of life-history   traits and in dispersal distances. Our approach increases the   feasibility of unraveling such a large and diverse set of community   interactions, with the ultimate goal of improving our understanding of   community responses to global warming.",1862,NO,RO,,,
"Charlotte Frydenlund Michelsen, Pai Pedas, Mikkel Andreas Glaring, Jan Kofod Schjoerring, Peter Stougaard",2014,Bacterial diversity in Greenlandic soils as affected by potato cropping   and inorganic versus organic fertilization,POLAR BIOLOGY,61-71,61-71,10.1007/s00300-013-1410-9,"Arctic and Subarctic ecosystems will in the near future be exposed to   severe environmental stresses due to global warming. For example, the   microbial community structure and function may change as a result of   increased temperatures. In Greenland, agriculture is carried out in the   Subarctic regions with only limited pest management, despite the   presence of plant pathogenic fungi. The microbial community composition   in agricultural soils, which plays an important role for soil and plant   health and for crop yield, may be affected by the use of different   fertilizer treatments. Currently, only limited research has been   performed on the effects of these treatments on bacterial communities in   Arctic and Subarctic agricultural soils. The major objective of this   study was to investigate the short-term impact of conventional (NPK) and   organic (sheep manure supplemented with nitrogen) fertilizer treatments   on bacterial diversity, nutrient composition and crop yield in two   Greenlandic agricultural soils. An effect of fertilizer was found on   soil and plant nutrient levels and on crop yields. Pyrosequencing of 16S   rRNA gene sequences did not reveal any major changes in the overall   bacterial community composition as a result of different fertilizer   treatments, indicating a robust microbial community in these soils. In   addition, differences in nutrient levels, crop yields and bacterial   abundances were found between the two field sites and the two   experimental growth seasons, which likely reflect differences in   physical-chemical soil parameters.",1863,NO,RO,,,
"Guillaume Lentendu, Frederic Mahe, David Bass, Sonja Rueckert, Thorsten Stoeck, Micah Dunthorn",2018,Consistent patterns of high alpha and low beta diversity in tropical   parasitic and free-living protists,MOLECULAR ECOLOGY,2846-2857,2846-2857,10.1111/mec.14731,"Tropical animals and plants are known to have high alpha diversity   within forests, but low beta diversity between forests. By contrast, it   is unknown whether microbes inhabiting the same ecosystems exhibit   similar biogeographic patterns. To evaluate the biogeographies of   tropical protists, we used metabarcoding data of species sampled in the   soils of three lowland Neotropical rainforests. Taxa-area and   distance-decay relationships for three of the dominant protist taxa and   their subtaxa were estimated at both the OTU and phylogenetic levels,   with presence-absence and abundance-based measures. These estimates were   compared to null models. High local alpha and low regional beta   diversity patterns were consistently found for both the parasitic   Apicomplexa and the largely free-living Cercozoa and Ciliophora. Similar   to animals and plants, the protists showed spatial structures between   forests at the OTU and phylogenetic levels, and only at the phylogenetic   level within forests. These results suggest that the biogeographies of   macro- and micro-organismal eukaryotes in lowland Neotropical   rainforests are partially structured by the same general processes.   However, and unlike the animals and plants, the protist OTUs did not   exhibit spatial structures within forests, which hinders our ability to   estimate the local and regional diversity of protists in tropical   forests.",1864,NO,RO,,,
"Emma J. Shelford, Curtis A. Suttle",2018,Virus-mediated transfer of nitrogen from heterotrophic bacteria to   phytoplankton,BIOGEOSCIENCES,809-819,809-819,10.5194/bg-15-809-2018,"Lytic infection of bacteria by viruses releases nutrients during cell   lysis and stimulates the growth of primary producers, but the path by   which these nutrients flow from lysates to primary producers has not   been traced. This study examines the remineralisation of nitrogen (N)   from Vibrio lysates by heterotrophic bacterioplankton and its transfer   to primary producers. In laboratory trials, Vibrio sp. strain PWH3a was   infected with a lytic virus (PWH3a-P1) and the resulting 36.0 mu mol L-1   of dissolved organic N (DON) in the lysate was added to cultures   containing cyanobacteria (Synechococcus sp. strain DC2) and a natural   bacterial assemblage. Based on the increase in cyanobacteria, 74\% (26.5   mu mol L-1 N) of the DON in the lysate was reminer-alised and taken up.   Lysate from Vibrio sp. strain PWH3a labeled with (NH4+)-N-15 was also   added to seawater containing natural microbial communities, and in four   field experiments, stable isotope analysis indicated that the uptake of   N-15 was 0.09 to 0.70 mu mol N mu g(-1) of chlorophyll a. The results   from these experiments demonstrate that DON from lysate can be   efficiently remineralised and transferred to phytoplankton, and they   provide further evidence that the viral shunt is an important link in   nitrogen recycling in aquatic systems.",1865,YES,RO,yes,,
"Ainhoa Magrach, Luis Santamaria, Asier R. Larrinaga",2013,Forest edges show contrasting effects on an austral mistletoe due to   differences in pollination and seed dispersal,JOURNAL OF ECOLOGY,713-721,713-721,10.1111/1365-2745.12083,"The alteration and transformation of the areas surrounding native   forests due to anthropogenic disturbance can result in differences near   this newly created boundary, termed edge effects'. Our study describes   the consequences of edge creation over two successive stages in the life   cycle of a hemi-parasitic mistletoe (Tristerix corymbosus), which   determine its reproductive success, in temperate austral forests. We   assessed how flower production and pollinator visits change with   distance to the nearest forest edge and how these changes affect fruit   set, fruit and seed size, and fruit removal by seed dispersers. Edge   effects were dominated by fruit removal, which increased with the   distance to the edge, height in the canopy and fruit availability. As a   result, plant reproduction (in terms of seeds produced and fruits   removed, which putatively leads to higher seed dispersal) decreased   strongly near to forest edges. In contrast, visitation rates of the main   pollinator (the hummingbird) were unaffected by edges, and their strong   effects on fruit set (including the alleviation of quality pollen   limitation arising in the forest interior) might be mitigating the   decrease in bumblebee visitation near to forest edges. Synthesis. Our   study shows clearly how secondary and tertiary responses to forest edges   acted in opposite directions (increasing or decreasing plant   reproductive performance), highlighting the need to study several   successive processes that impact upon plant fitness under disturbance.   Preserving relatively large patches of old-growth forest with low   perimeter/area ratios would be key to the habitat requirements of the   main disperser and pollinator and thus for mistletoe reproductive   performance.",1866,NO,RO,,,
"Tor Erik Eriksen, Eirin Pettersen",2016,Fixed dose aluminum sulfate treatment to eradicate the salmon parasite   Gyrodactylus salaris: effects on benthic macroinvertebrates,JOURNAL OF FRESHWATER ECOLOGY,315-326,315-326,10.1080/02705060.2015.1136849,"Gyrodactylus salaris is an ectoparasite invasive to Norway that is   highly virulent to pre-smolt stages of Atlantic salmon (Salmo salar). To   eliminate the parasite without killing the salmon host, aqueous aluminum   sulfate and sulfuric acid (AlS treatment) have been applied to infested   rivers for short durations. When the River Laerdalselva and its   tributaries were treated in the summer of 2012, we studied communities   of macroinvertebrates in a small stream that received AlS for 18days. We   monitored pH, inorganic aluminum (Al-i) and collected quantitative   samples of macroinvertebrates. Concentrations of inorganic aluminum   (Al-i) were generally in the range of 20-50 mu g/L, but episodes up to   95 mu g/L were recorded. Six of the fourteen recorded macroinvertebrate   taxa were, to some degree, negatively affected by the treatment. The   acid sensitive ephemeropterans Baetis subalpinus and Baetis rhodani were   almost eliminated from the treated site (p < 0.001 for both compared to   the untreated site). Halfway into the treatment, abundances of Baetis   were approximately 15 individuals per m(2) at the treated site.   Densities of Baetis at the untreated site were above 250 individuals per   m(2) throughout the treatment. The plecopteran Isoperla grammatica, the   trichopteran Rhyacophila nubila, and the dipterans Chironomidae and   Simuliidae also responded to the treatment, but the effects were not as   prominent as for Baetis. For R. nubila and I. grammatica, the decline in   population sizes could be a behavioral response related to lower prey   densities (Baetis, Simuliidae, and Chironomidae). The reduction of   Baetis led to a prominent reduction in the number of grazers and   scrapers and gatherers/collectors (p = 0.004 for both groups). No such   responses were found for the other feeding groups. Significant   reductions in populations of Baetis can affect ecosystem functioning   and, thereby, have implications for pre-smolt survival following AlS   treatments.",1867,NO,RO,,,
"Martin H. Larsen, Kim N. Mouritsen",2014,Temperature-parasitism synergy alters intertidal soft-bottom community   structure,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,109-119,109-119,10.1016/j.jembe.2014.06.011,"The abundant amphipod Corophium volutator is an ecosystem engineer in   soft-bottom intertidal communities due to its grazing and bioturbation   activity. However, the amphipod commonly serves as second intermediate   host for detrimental microphallid trematodes. This host parasite   association is potentially very sensitive to climate change as the   transmission rate of larval trematodes (cercariae) from first   intermediate hosts (mud snails) to amphipods, and hence infection   intensity-dependent amphipod mortality, generally accelerates with   increasing temperature. Given the ecosystem engineering role of C.   volutator, we hypothesized that elevated temperature, indirectly through   increased parasite-induced amphipod mortality, significantly affects the   structure of the surrounding benthic community. To test this, we   performed a three-month outdoor mesocosm experiment exposing a natural   soft-bottom community of benthic plants and animals to four different   treatments: relatively low mean water temperature (18 degrees C) with   low (<4\%) and high (c. 31\%) trematode prevalence in the snail   population, and relatively high mean water temperature (22 degrees C)   with low and high trematode prevalence. Both temperature and snail   parasitism had a significant impact on amphipod abundance and resulted   in their almost complete eradication at the warm temperature with high   parasitism. Aside from the amphipod hosts, increased temperature   affected the abundance of eight faunal species out of 22 in total   (36\%), whereas increased level of parasitism or the parasite   temperature interaction influenced the density of three species (14\%).   The treatment-determined Corophium abundance played an isolated role for   several species, particularly the polychaetes Hediste diversicolor   (positive) and Polydora ligni (negative). Regarding primary producers,   the overall frequency distribution of 21 species of benthic diatoms   differed between all four treatments. Species-specific effects were few   and weak, however, and microalgal abundance (chlorophyll-a) was   statistically unaffected by treatments, together suggesting a rather   resilient plant community towards the experimental perturbations. At the   community level, the non-host macrofaunal diversity decreased with   temperature in the low parasitism treatments whereas it increased with   temperature in the high parasitism treatments. This suggests that   sufficiently high levels of parasitism may turn a negative effect of   elevated temperature on macrofaunal biodiversity into a positive effect.   Hence, our experiment demonstrates that the synergy between parasitism   and a relevant temperature increase, e.g. in lieu of climate   oscillations or global warming, may have broad ecological consequences   for the organization and function of soft-bottom communities, in part   through elevated parasite-induced mortality of a central community   member. (C) 2014 Elsevier B.V. All rights reserved.",1868,NO,RO,,,
