AUTHORS,YEAR,TITLE,JOURNAL,LPAGES,UPAGES,DOI,ABSTRACT,id,include,screened_by,include_article_review,exclude_reason,notes
"K. Przybyl, P. Karolewski, J. Oleksyn, A. Labedzki, P. B. Reich",2008,Fungal diversity of Norway spruce litter: Effects of site conditions and   premature leaf fall caused by bark beetle outbreak,MICROBIAL ECOLOGY,332-340,332-340,10.1007/s00248-007-9350-y,"Fungi play an important role in leaf litter decomposition due to their   ability to break down the lignocellulose matrix, which other organisms   are unable to digest. However, little is known regarding the factors   affecting components of fungal diversity. Here, we quantified richness   of internal fungi in relation to litter nutrient and phenolic   concentrations, sampling season (spring or fall), and premature leaf   shedding due to low precipitation and infestation of bark beetles   (mainly Ips typographus and Ips duplicatus). The study was conducted in   37-year-old Norway spruce [Picea abies (L.) Karst.] stands, with three   plots each in mixed forest (MF) and coniferous forest (CF) site   conditions in south-central Poland. Fifty-four species of sporulating   fungi were identified in 2,330 freshly fallen needles sampled during   2003-2005, including 45 species in MF and 31 in CF. The significantly   higher number of species in MF was likely related to moister conditions   at that site. Among isolated fungi, 22\% (12 species) were identified as   endophytes of Norway spruce in prior studies. During spring of 2005, we   found less than half the number of isolates and fungal species at each   forest site as compared to fall for the two prior years. This pattern   was observed in typical soil fungi (e.g., Penicillium daleae,   Penicillium purpurogenum) and endophytes/epiphytes (e.g., Aureobasidium   pullulans, Alternaria alternata, Cladosporium spp., and Lophodermium   piceae). Premature shedding of needles was the most likely cause of this   decline because it shortened the time period for fungi to infect green   needles while on the tree. For all sites and sampling periods, richness   of internal fungi was strongly and positively related to the age of   freshly fallen litter (assessed using needle Ca concentration as a   needle age tracer) and was also negatively related to litter phenolic   concentration. Richness of internal fungi in freshly fallen litter may   be adversely affected by low soil moisture status, natural inhibitors   slowing fungal colonization (e.g., phenolics) and biotic (e.g., insect   infestation) and abiotic (e.g., drought) factors that shorten leaf life   span.",2090,NO,CS,,,
"Arunkanth Ankala, Bharath K. Bolla, Renuka Shivaji, W. Paul Williams, Jeff R. Wilkinson",2011,Comparative analysis of the performance of Aspergillus flavus on   resistant and susceptible maize genotypes during infection,FUNGAL ECOLOGY,32-41,32-41,10.1016/j.funeco.2010.07.004,"Several species of the genus Aspergillus are mycotoxigenic, producing   carcinogenic aflatoxins in crops like peanuts and maize. Development of   fungal-resistant maize cultivars is one strategy used to decrease   contamination. Successful development and identification of resistant   maize genotypes require evaluation of resistance including the   performance of both fungus and maize during infection. In this study, we   employed an RNA based quantification method using qRT-PCR to relatively   quantify viable fungal tissue as well as compare the performances of   both host and pathogen at different time points after inoculation. Our   results suggest that A. flavus actively proliferates in both genotypes   past 2 days after inoculation (dai); however, in resistant Mp313E maize   growth is suppressed and reduced by 7 dai. In addition to these   differences in growth, the expression profile of the aflatoxin   biosynthetic pathway genes suggests that onset of aflatoxin production   is earlier in the Va35 maize genotype compared to the resistant   counterpart. (C) 2010 Elsevier Ltd and The British Mycological Society.   All rights reserved.",2091,NO,CS,,,
"Simon Clulow, Merrilee Harris, Michael J. Mahony",2015,"Optimization, validation and efficacy of the phytohaemagglutinin   inflammation assay for use in ecoimmunological studies of amphibians",CONSERVATION PHYSIOLOGY,NA,NA,10.1093/conphys/cov042,"The global amphibian biodiversity crisis is driven by disease, habitat   destruction and drastically altered ecosystems. It has given rise to an   unprecedented need to understand the link between rapidly changing   environments, immunocompetence and wildlife health (the nascent field of   ecoimmunology). Increasing our knowledge of the ecoimmunology of   amphibians necessitates the development of reliable, field-applicable   methods of assessing immunocompetence in non-model species. The   phytohaemagglutinin (PHA) inflammation assay uses a lectin to elicit   localized inflammation that reflects an organism's capacity to mount an   immune response. Although extensively used in birds to assess responses   to environmental change, stress and disease, its application in   amphibians has been extremely limited. We developed, validated and   optimized a practical and effective phytohaemagglutinin inflammation   assay in phylogenetically distant amphibians and demonstrated its   suitability for use in a wide range of ecoimmunological studies. The   protocol was effective for all species tested and worked equally well   for both sexes and for adult and sub-adult animals. We determined that   using set-force-measuring instruments resulted in a `compression effect'   that countered the inflammatory response, reinforcing the need for   internal controls. We developed a novel method to determine peak   response times more accurately and thereby improve assay sensitivity.   Histological validation demonstrated considerable interspecies variation   in the robustness of amphibian immune defences. Importantly, we applied   the assay to a real-world scenario of varying environmental conditions   and proved that the assay effectively detected differences in immune   fitness between groups of animals exposed to ecologically meaningful   levels of density stress. This provided strong evidence that one cost of   metamorphic plasticity responses by tadpoles to increasing density is a   reduction in post-metamorphic immune fitness and that metamorphosis does   not prevent phenotypic carry-over of larval stress to the adult   phenotype. This assay provides an effective tool for understanding the   role of global environmental change in the amphibian extinction crisis.",2092,NO,CS,,,
"Scott Connelly, Catherine M. Pringle, Matt R. Whiles, Karen R. Lips, Susan Kilham, Roberto Brenes",2011,Do tadpoles affect leaf decomposition in neotropical streams?,FRESHWATER BIOLOGY,1863-1875,1863-1875,10.1111/j.1365-2427.2011.02626.x,"1. Of the relatively few studies that have examined consequences of   amphibian declines on stream ecosystems, virtually all have focused on   changes in algae (or algal-based food webs) and little is known about   the potential effects of tadpoles on leaf decomposition. We compared   leaf litter decomposition dynamics in two neotropical streams: one with   an intact community of tadpoles (with frogs) and one where tadpoles were   absent (frogless) as a result of a fungal pathogen that had driven   amphibians locally extinct. The stream with tadpoles contained a diverse   assemblage (23 species) of larval anurans, and we identified five   species of glass frog (Centrolenidae) tadpoles that were patchily   distributed but commonly associated with leaf detritus and organic   sediments in pools. The latter reached total densities of 0-318 tadpoles   m(-2).   2. We experimentally excluded tadpoles from single-species leaf packs   incubated over a 40-day period in streams with and without frogs. We   predicted that decomposition rates would be higher in control (allowing   access of tadpoles) treatments in the study stream with frogs than in   the frogless stream and, in the stream with frogs, in the control than   in the tadpole exclusion treatment.   3. In the stream with frogs, Centrolene prosoblepon and Cochranella   albomaculata tadpoles were patchily distributed in leaf packs (0.0-33.3   m(-2)). In contrast to our predictions, leaf mass loss and   temperature-corrected leaf decomposition rates in control treatments   were almost identical in our stream with frogs (41.01\% AFDM lost,   k(degree) day = -0.028 day(-1)) and in the frogless stream (41.81\% AFDM   lost, k(degree) day = -0.027 day(-1)) and between control and tadpole   exclusion treatments within each stream. Similarly, there were no   significant differences in leaf pack bacterial biomass, microbial   respiration rates or macroinvertebrate abundance between treatments or   streams. Invertebrate assemblages on leaf packs were similar between   treatments (SIMI = 0.97) and streams (SIMI = 0.95) and were dominated by   larval Chironomidae, Simuliidae (Diptera) and larval Anchytarsus spp.   (Coleoptera).   4. In contrast to dramatic effects of grazing tadpoles on algal   communities observed previously, tadpoles had no major effects on   decomposition. While centrolenid tadpoles were common in the stream with   frogs, their patchy distribution in both experimental and natural leaf   packs suggests that their effects on detrital dynamics and microbes are   probably more localised than those of grazing tadpoles on algae.",2093,YES,CS,yes,,
"Andrew G. Keppel, Denise L. Breitburg, Gary H. Wikfors, Rebecca B. Burrell, Virginia M. Clark",2015,Effects of co-varying diel-cycling hypoxia and pH on disease   susceptibility in the eastern oyster Crassostrea virginica,MARINE ECOLOGY PROGRESS SERIES,169-183,169-183,10.3354/meps11479,"Diel-cycling hypoxia co-occurs with diel-cycling pH in shallow waters   that are typically considered as refuge from deep-water hypoxia and are,   therefore, targeted for restoration. These areas also tend to be heavily   impaired by eutrophication from nutrient over-enrichment which increases   the occurrence and severity of hypoxia and pH cycles. We used laboratory   experiments to investigate the effects of diel-cycling dissolved oxygen   (DO) and co-varying diel-cycling pH on infections of Perkinsus spp. and   hemocyte activity in the eastern oyster Crassostrea virginica. Perkinsus   marinus is the protistan parasite that causes Dermo disease in oysters.   Severe diel-cycling DO increased the acquisition and progression of   Perkinsus infections during exposure, and had a legacy effect the next   year. Diel-cycling pH did not significantly affect infection dynamics   either on its own or in combination with diel-cycling DO. Diel-cycling   DO and pH both individually and in conjunction stimulated hemocyte   activity, although this stimulated activity may not be effective at   preventing Perkinsus infection. The magnitude of cycling conditions is   an important consideration when choosing restoration sites, as severe   cycling may hinder the re-establishment of oysters by creating areas   that serve as reservoirs for parasites that can infect nearby   populations.",2094,NO,CS,,,
"R. G. de Souza, D. K. A. Da Silva, C. M. A. De Mello, B. T. Goto, F. S. B. Da Silva, E. V. S. B. Sampaio, L. C. Maia",2013,ARBUSCULAR MYCORRHIZAL FUNGI IN REVEGETATED MINED DUNES,LAND DEGRADATION \& DEVELOPMENT,147-155,147-155,10.1002/ldr.1113,"This study aimed to thoroughly investigate communities of arbuscular   mycorrhizal fungi (AMF) in six coastal, mined, reconstituted and   revegetated dune areas in Northeast Brazil. AMF spore density and   species richness as well as the numbers of infective AMF propagules and   glomalin-related soil protein (GRSP) were analyzed. Four areas had been   restored for 16, 12, 8 and 4years, and after being mined, reconstituted   and re-vegetated, the fifth was mined and reconstituted but not yet   re-vegetated, and the sixth had a native and undisturbed coastal forest   vegetation. The soil samples were sampled in the dry and wet seasons of   2005. The number of infective propagules was significantly higher in the   dry than in wet season, except in the un-vegetated dune area, which had   less than 0 center dot 2propagulescm3 soil. AMF spore density and   especially GRSP contents changed little between the seasons. GRSP   contents were positively correlated to Al and Fe soil levels and were   highest in the restinga forest. In total, 29 AMF species were   identified, and glomoid and gigasporoid species predominated in all   areas. AMF species richness and viable propagules of AMF were lowest in   the un-vegetated dune area. Remarkably, higher species richness (28) was   found in the re-vegetated areas, compared with the forest area that had   only 10 species. The numbers of infective propagules tended to be also   lower in the forest than in the re-vegetated sites. In conclusion,   re-vegetation appears to favour the AMF communities in terms of   infective propagule numbers and AMF species richness. Copyright (c) 2011   John Wiley \& Sons, Ltd.",2095,NO,CS,,,
"Steven E. McMurray, Timothy P. Henkel, Joseph R. Pawlik",2010,Demographics of increasing populations of the giant barrel sponge   Xestospongia muta in the Florida Keys,ECOLOGY,560-570,560-570,10.1890/08-2060.1,"The structure of Caribbean coral reef communities has been altered by   numerous anthropogenic and natural stressors. Demographic studies of key   functional groups have furthered efforts to describe and understand   these changes. Little is known, however, about the demographics of   sponges on coral reefs, despite their abundance and the important   functions they perform (e.g., increased habitat complexity, water   filtration). We have monitored permanent plots on reefs off Key Largo,   Florida, USA, to study the demography of particularly important species,   the giant barrel sponge, Xestospongia muta. From 2000 to 2006,   population densities of X. muta significantly increased at sites on   Conch Reef by a mean of 46\% (range = 16-108\%) and oil Pickles Reef by   a mean of 33\%. In 2006, densities of X. muta oil Conch Reef ranged from   0.134 to 0.277 sponges/m(2), and mean sponge volume was 1488 cm(3)/m(2),   with the largest size class of sponges constituting 75\% of the total   Volume. Increased population density resulted from a significant   increase in the number of sponges in the smallest size class. Recruit   survival did not significantly change through time; however, a   significant. interaction between season and year oil recruitment   suggests that large recruitment pulses are driving population increases.   Mean yearly recruitment rates ranged from 0.011 to 0.025   recruits-m(-2).yr(-1), with pulses as high as 0.036 recruits/m(2).   To explore the demographic processes behind the population increase and   determine future population growth of X. muta under present reef   conditions, a stage-based matrix modeling approach was used. Variable   recruitment pulses and mortality events were hypothesized to be large   determinants of the demographic patterns observed for X. muta.   Elasticity and life table response analysis revealed that survival of   individuals in the largest size class has the greatest effect on   population growth. Projections indicate that populations of X. muta will   continue to increase under present conditions; however population growth   may be negatively affected by continued mortality of the largest   individuals from a recently described pathogenic syndrome.",2096,MAYBE,CS,no,data on PP but not on ecosystem processes affected by PP,
"Lorena Gomez-Aparicio, Jara Dominguez-Begines, Paul Kardol, Jose M. Avila, Beatriz Ibanez, Luis V. Garcia",2017,Plant-soil feedbacks in declining forests: implications for species   coexistence,ECOLOGY,1908-1921,1908-1921,10.1002/ecy.1864,"Plant-soil feedbacks (PSFs) play a relevant role as drivers of species   abundance, coexistence, and succession in plant communities. However,   the potential contribution of PSFs to community dynamics in changing   forest ecosystems affected by global change drivers is still largely   unexplored. We measured the direction, strength and nature (biological   vs. chemical) of PSFs experienced by coexisting tree species in two   types of declining Quercus suber forests of southwestern Spain (open   woodland vs. closed forest) invaded by the exotic soil pathogen   Phytophthora cinnamomi. To test PSFs in a realistic community context,   we focused not only on individual PSFs (i.e., comparing the growth of a   tree species on conspecific vs. heterospecific soil) but also calculated   net-pairwise PSFs by comparing performance of coexisting tree species on   their own and each other's soils. We hypothesized that the decline and   death of Q. suber would alter the direction and strength of individual   and net-pairwise PSFs due to the associated changes in soil nutrients   and microbial communities, with implications for recruitment dynamics   and species coexistence. In support of our hypothesis, we found that the   decline of Q. suber translated into substantial alterations of   individual and net-pairwise PSFs, which shifted from mostly neutral to   significantly positive or negative, depending on the forest type. In   both cases however the identified PSFs benefited other species more than   Q. suber (i.e., heterospecific positive PSF in the open woodland,   conspecific negative PSF in the closed forest). Our results supported   PSFs driven by changes in chemical soil properties (mainly phosphorus)   and arbuscular mycorrhizal fungi, but not in pathogen abundance.   Overall, our study suggests that PSFs might reinforce the loss of   dominance of Q. suber in declining forests invaded by P. cinnamomi by   promoting the relative performance of non-declining coexisting species.   More generally, our results indicate an increase in the strength of net   PSFs as natural forests become disturbed by global change drivers (e.g.,   invasive species), suggesting an increasingly important role of PSFs in   forest community dynamics in the near future.",2097,MAYBE,CS,yes,,
"Karen Filbee-Dexter, Robert E. Scheibling",2017,The present is the key to the past: linking regime shifts in kelp beds   to the distribution of deep-living sea urchins,ECOLOGY,253-264,253-264,10.1002/ecy.1638,"Understanding processes that drive sudden shifts in ecosystem structure   and function has become an important research focus for coastal   management. In kelp bed ecosystems, regime shifts occur when high   densities of sea urchins destructively graze kelp and create coralline   algal barrens. While the importance of predation and disease in   mediating shifts between kelp beds and barrens on shallow rocky reefs   has been well documented, little is known about the role of deep-living   urchins in these alternative stable-state dynamics. In this study, we   test the hypothesis that deep-living urchins along the central Atlantic   coast of Nova Scotia move onshore and trigger shifts from kelp beds to   barrens on shallow rocky reefs. We documented urchin distribution and   abundance using tow-camera surveys down to 140 m depth and spanning 140   km of coast and created a predictive species-distribution model using   these observations and spatial data on environmental factors that likely   delineate suitable habitat for urchins. We used a random forest model to   generate our predictions, which correctly classified 91\% of   observations into a positive or negative occurrence of urchins. Sea   urchins predominantly occurred within 1.5 km of shore, in depressions   and flat habitats between 40 and 85 m depth. We found that shallow   regions where destructive grazing fronts have been documented over the   past four decades were closer to deep-living sea urchin habitats   compared to regions that remained in a kelp bed state during the same   period. This supports our prediction that deep-living urchins play an   important role in driving shallow regime shift dynamics, and indicates   that their distribution can help identify areas of coast that are most   vulnerable to a collapse to barrens.",2098,NO,CS,,,
"James R. Reilly, Ann E. Hajek",2008,"Density-dependent resistance of the gypsy moth Lymantria dispar to its   nucleopolyhedrovirus, and the consequences for population dynamics",OECOLOGIA,691-701,691-701,10.1007/s00442-007-0871-3,"The processes controlling disease resistance can strongly influence the   population dynamics of insect outbreaks. Evidence that disease   resistance is density-dependent is accumulating, but the exact form of   this relationship is highly variable from species to species. It has   been hypothesized that insects experiencing high population densities   might allocate more energy to disease resistance than those at lower   densities, because they are more likely to encounter density-dependent   pathogens. In contrast, the increased stress of high-density conditions   might leave insects more vulnerable to disease. Both scenarios have been   reported for various outbreak Lepidoptera in the literature. We tested   the relationship between larval density and disease resistance with the   gypsy moth (Lymantria dispar) and one of its most important   density-dependent mortality factors, the nucleopolyhedrovirus (NPV)   LdMNPV, in a series of bioassays. Larvae were reared in groups at   different densities, fed the virus individually, and then reared   individually to evaluate response to infection. In this system,   resistance to the virus decreased with increasing larval density.   Similarly, time to death was faster at high densities than at lower   densities. Implications of density-resistance relationships for   insect-pathogen population dynamics were explored in a mathematical   model. In general, an inverse relationship between rearing density and   disease resistance has a stabilizing effect on population dynamics.",2099,NO,CS,,,
"Jochen Krauss, Simone A. Haerri, Lowell Bush, Rene Husi, Laurent Bigler, Sally A. Power, Christine B. Mueller",2007,"Effects of fertilizer, fungal endophytes and plant cultivar on the   performance of insect herbivores and their natural enemies",FUNCTIONAL ECOLOGY,107-116,107-116,10.1111/j.1365-2435.2006.01216.x,"1. Endophytic fungi are associates of most species of plants and may   modify insect community structures through the production of toxic   alkaloids. Fertilization is known to increase food plant quality for   herbivores, but it is also conceivable that additional nitrogen could   increase the production of the insect toxic alkaloid, peramine, in   endophyte-infected plants.   2. The relative importance of soil fertility and endophyte infection on   herbivores and their natural enemies is unknown. As performance of the   host plant is often affected by an interaction between endophyte   infection and genetic background, four different plant cultivars were   tested. The main questions addressed in this study were whether plant   cultivar and fertilizer addition to endophyte-infected and   endophyte-free Lolium perenne affect alkaloid concentrations, plant   life-history traits and the abundances of aphid species and their   parasitoids.   3. In a full factorial outdoor experiment we found a strong positive   effect of fertilizer on plant biomass and on the abundance of aphids and   parasitoids. While plant traits differed between cultivars, there was   little effect of cultivar on either aphid or parasitoid abundance. Only   endophyte-infected plants contained alkaloids, and the concentration of   peramine was enhanced in fertilized plants. However, endophyte infection   had no negative effect on aphid or parasitoid abundances. Plant traits   were only weakly influenced by endophyte infection in the field, which   contrasts with plant growth room studies, where both germination rate   and plant height were influenced by endophyte-cultivar interactions.   4. The generally weak effects of endophytes in the outdoor experiment   could be explained by various additional constraints under field   conditions and the relatively low peramine concentration that we   observed.",2100,NO,CS,,,
"Catarina Ferreira, Paulo Celio Alves",2009,Influence of habitat management on the abundance and diet of wild rabbit   (Oryctolagus cuniculus algirus) populations in Mediterranean ecosystems,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,487-496,487-496,10.1007/s10344-009-0257-4,"During the last decades wild rabbit (Oryctolagus cuniculus) populations   have been progressively declining in the Iberian Peninsula as a result   of several factors, namely habitat deterioration. Hence, habitat   management has become one of the most commonly used management   techniques to restore wild rabbit populations. To test the efficacy of   some of these measures (creation of pastures, opening firebreaks) in   rabbit populations, two managed (M1 and M2) and two control areas (C1   and C2) were selected in the Portuguese Southwest (SW) Coast. In each   study area, the influence of habitat management was tested assessing   temporal changes in rabbit abundance obtained from pellet counts and in   rabbits' diet through microhistological analysis of fecal pellets.   Rabbit densities were higher in managed than in control areas (mean   annual values: M1-1.08 pellets/m(2); M2-1.60 pellets/m(2); C1-0.69   pellets/m(2); C2-0.40 pellets/m(2)). In general, Gramineae was the most   consumed plant group throughout the year and in all study areas. In   control areas, consumption of alternative species with low nutritive   value (e.g., Cistus ladanifer) was observed, especially in summer. Our   data suggest a positive influence of habitat management on rabbit   populations since in managed areas individuals presented an overall   higher abundance and a more nutritive diet. In addition, there was no   evidence that sown species were consumed in detriment to naturally   occurring grasses, suggesting that in Mediterranean semi-arid regions   clearing vegetation inside the scrubland might be sufficient to improve   habitat conditions for rabbits.",2101,NO,CS,,,
"Sonja Oberbeckmann, Bernhard M. Fuchs, Mirja Meiners, Antje Wichels, Karen H. Wiltshire, Gunnar Gerdts",2012,Seasonal Dynamics and Modeling of a Vibrio Community in Coastal Waters   of the North Sea,MICROBIAL ECOLOGY,543-551,543-551,10.1007/s00248-011-9990-9,"Vibrio species are ubiquitously distributed in marine waters all over   the world. High genome plasticity due to frequent mutation,   recombination, and lateral gene transfer enables Vibrio to adapt rapidly   to environmental changes. The genus Vibrio comprises several human   pathogens, which commonly cause outbreaks of severe diarrhea in tropical   regions. In recent years, pathogenic Vibrio emerged also in coastal   European waters. Little is known about factors driving the proliferation   of Vibrio spp. in temperate waters such as the North Sea. In this study   a quantification of Vibrio in the North Sea and their response to biotic   and abiotic parameters were assessed. Between January and December 2009,   Vibrio at Helgoland Roads (North Sea, Germany) were quantified using   fluorescence in situ hybridization. Vibrio numbers up to 3.4x 10(4)   cellsxmL(-1) (2.2\% of total microbial counts) were determined in   summer, but their abundance was significantly lower in winter (5x10(2)   cellsxmL(-1)). Correlations between Vibrio and nutrients (SiO2, PO43-,   DIN), Secchi depth, temperature, salinity, and chlorophyll a were   calculated using Spearman rank analysis. Multiple stepwise regression   analysis was carried out to analyze the additive influence of multiple   factors on Vibrio. Based on these calculations, we found that high water   temperature and low salinity best explained the increase of Vibrio cell   numbers. Other environmental parameters, especially nutrients and   chlorophyll a, also had an influence. All variables were shown to be   subject to the overall seasonal dynamics at Helgoland Roads. Multiple   regression models could represent an efficient and reliable tool to   predict Vibrio abundances in response to the climate change in European   waters.",2102,NO,CS,,,
"Christina Sann, Panagiotis Theodorou, Kong Luen Heong, Sylvia Villareal, Josef Settele, Stefan Vidal, Catrin Westphal",2018,Hopper parasitoids do not significantly benefit from non-crop habitats   in rice production landscapes,AGRICULTURE ECOSYSTEMS \& ENVIRONMENT,224-232,224-232,10.1016/j.agee.2017.11.035,"Agricultural intensification threatens biodiversity and ecosystem   functioning. Promoting ecosystem services, such as biological pest   control, could help to reduce pesticide inputs while simultaneously   sustaining a high productivity. The highly intensive rice production in   Southeast Asia, where more than 20\% of the world's rice yield is   produced, is challenged by devastating losses each year due to rice   hoppers. This poses a great threat to the more than 3.5 billion people   depending on rice as staple food. Egg parasitoids are among the most   important natural enemies of rice hoppers and might be promoted with   effective habitat management. However, empirical studies that focus on   the management of parasitoid populations to enhance biological pest   control in rice agroecosystems are largely lacking. We therefore   analysed the effects of the availability of diverse habitats on hopper   parasitoid performance, parasitism rates and pest control services,   hypothesising that egg parasitoid abundance and pest control is   positively influenced by diverse non-crop areas, which provide food   resources as well as retreat areas for the fallow season.   We experimentally tested the efficiency and abundance of egg parasitoids   of Nilaparvata lugens and Nephotettix spp. in three study sites   representing different levels of floral resources over the course of two   rice growing seasons. We used mixed effect models to test whether   habitat diversity positively influenced parasitoid abundance and   subsequently reduces hatching rates of the hopper nymphs.   Nephotettix spp. eggs were parasitized by Gonatocerus spp. and   Paracentrobia spp. by 92.5\%; Nilaparvata lugens eggs were parasitized   by Oligosita spp. and Anagrus spp by 93\%. In contrast to our   hypothesis, we could demonstrate that additional floral resources do not   significantly enhance parasitoid abundance and pest control in rice   agroecosystems. Up to six times more parasitoids hatched-from the bait   plants exposed in the monoculture compared to the non-crop areas (p <   0.05). All parasitoid genera except Anagrus spp. were found in rice   fields in triple or quadruple numbers compared to the non-crop habitats   (p < 0.05). This was true also during the fallow period (p < 0.05),   where only ratoon rice was available to sustain hopper populations.   In contrast to our hypotheses and findings from temperate productions   systems, we found higher parasitoid abundance during all crop stages and   increased hatching rates in the monocultures than in the non-crop   habitats. The structural and temporal heterogeneity of rice crops and   ratoon rice within the production area seemed to be sufficient to   sustain high densities of parasitoid populations. We conclude that   ecological intensification schemes should implement asynchronous   planting cycles in rice systems to maintain or enhance parasitoids   populations and their biocontrol services. In combination with reduced   pesticide inputs, these measures might help to avoid yield losses due to   rice hoppers in the future.",2103,NO,CS,,,
"A. R. E. Sinclair, Kristine L. Metzger, John M. Fryxell, Craig Packer, Andrea E. Byrom, Meggan E. Craft, Katie Hampson, Tiziana Lembo, Sarah M. Durant, Guy J. Forrester, John Bukombe, John Mchetto, Jan Dempewolf, Ray Hilborn, Sarah Cleaveland, Ally Nkwabi, Anna Mosser, Simon A. R. Mduma",2013,Asynchronous food-web pathways could buffer the response of Serengeti   predators to El Nino Southern Oscillation,ECOLOGY,1123-1130,1123-1130,10.1890/12-0428.1,"Understanding how entire ecosystems maintain stability in the face of   climatic and human disturbance is one of the most fundamental challenges   in ecology. Theory suggests that a crucial factor determining the degree   of ecosystem stability is simply the degree of synchrony with which   different species in ecological food webs respond to environmental   stochasticity. Ecosystems in which all food-web pathways are affected   similarly by external disturbance should amplify variability in top   carnivore abundance over time due to population interactions, whereas   ecosystems in which a large fraction of pathways are nonresponsive or   even inversely responsive to external disturbance will have more   constant levels of abundance at upper trophic levels. To test the   mechanism underlying this hypothesis, we used over half a century of   demographic data for multiple species in the Serengeti (Tanzania)   ecosystem to measure the degree of synchrony to variation imposed by an   external environmental driver, the El Nino Southern Oscillation (ENSO).   ENSO effects were mediated largely via changes in dry-season vs.   wet-season rainfall and consequent changes in vegetation availability,   propagating via bottom-up effects to higher levels of the Serengeti food   web to influence herbivores, predators and parasites. Some species in   the Serengeti food web responded to the influence of ENSO in opposite   ways, whereas other species were insensitive to variation in ENSO.   Although far from conclusive, our results suggest that a diffuse mixture   of herbivore responses could help buffer top carnivores, such as   Serengeti lions, from variability in climate. Future global climate   changes that favor some pathways over others, however, could alter the   effectiveness of such processes in the future.",2104,NO,CS,,,
"Sara H. Paull, Thomas R. Raffel, Bryan E. LaFonte, Pieter T. J. Johnson",2015,How temperature shifts affect parasite production: testing the roles of   thermal stress and acclimation,FUNCTIONAL ECOLOGY,941-950,941-950,10.1111/1365-2435.12401,"Changes in the magnitude and frequency of temperature shifts with   climate change will influence species interactions if species have   differential acclimation responses. For example, if parasites acclimate   to temperature shifts faster than their hosts, as might be expected due   to their smaller sizes and faster metabolisms, temperature variability   could lead to increased infection. However, this assumption might not   hold if benefits of acclimation are counteracted by energetic costs or   thermal stress, underscoring the need for empirical efforts to assess   how temperature variability will influence host-parasite interactions.   We used an array of replicate incubators to test how temperature shifts   from five acclimation temperatures (13-25 degrees C) to five performance   temperatures (16-28 degrees C) influenced release of infective stages by   the trematode parasite Ribeiroia ondatrae from its snail intermediate   host (Helisoma trivolvis) at four time-points after a temperature shift.   Initially, parasite release was higher at warm temperatures and   increased temporarily after infected snails were shifted to higher   temperatures, particularly for hosts acclimated to cooler temperatures.   However, these effects were transient, such that parasite release at   warm temperatures declined steadily over the 7days following the shift.   Warmer temperatures also increased snail mortality.   Parasite release was strongly influenced not only by ambient temperature   but also by the thermal history of the host. Prior acclimation to warm   temperatures reduced parasite release at warm performance temperatures,   contrary to the beneficial acclimation hypothesis. Rather, the observed   pattern was likely driven by: (i) energetic costs of prolonged exposure   to high temperatures (thermal stress') or (ii) parasites' capacity to   store' infectious stages at cooler temperatures.   The time-dependent nature of thermal effects on parasite performance   highlights the importance of considering the amplitude and frequency of   temperature variability for understanding future changes to disease   dynamics.",2105,NO,CS,,,
"Klaar Meulebrouck, Kris Verheyen, Rein Brys, Martin Hermy",2009,Limited by the host: Host age hampers establishment of holoparasite   Cuscuta epithymum,ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,533-540,533-540,10.1016/j.actao.2009.04.002,"A good understanding of the relationship between plant establishment and   the ecosystem of which they are part of is needed to conserve rare plant   species. Introduction experiments offer a direct test of recruitment   limitation, but generally only the seed germination and seedling phases   are monitored. Thus the relative importance of different establishment   stages in the process of recruitment is not considered. This is   particularly true for parasitic plants where empirical data are   generally missing. During two consecutive growing seasons we examined   the effect of heathland management applications, degree of heathland   Succession (pioneer, building and mature phase) and seed-density on the   recruitment and establishment of the endangered holoparasite Cuscuta   epithymum. In general, recruitment after two growing seasons was low   with 4.79\% of the sown seeds that successfully emerged to the seedling   stage and a final establishment of 89 flowering adults (i.e. <1.5\% of   the sown seeds). Although a higher seed-density resulted in a higher   number of seedlings, seed-density did not significantly affected   relative germination percentages. The management type and subsequent   heath succession had no significant effect on seedling emergence:   whereas, seedling attachment to the host, establishment and growth to   full-grown size were hampered in older heath vegetation (i.e. high,   dense, and mature canopy). Establishment was most successful in turf-cut   pioneer heathland, characterised by a relatively open and low vegetation   of young Calluna vulgaris. The age of C. vulgaris, C. epithymum's main   host, proved to be the most limiting factor. These results emphasise the   importance of site quality (i.e. successional phase of its host) on   recruitment success of C epithymum, which is directly affected by the   management applied to the vegetation. Lack of any heathland management   will thus seriously restrict establishment of the endangered parasite.   (C) 2009 Elsevier Masson SAS. All rights reserved.",2106,NO,CS,,,
